"Candidate_Entity.id","Candidate","Num_of_Records","Total_dollar"
24844713,"LAPOLICE, ALAN",375,267559.83
24844714,"WHITNEY, BRYAN R",0,0
24844715,"TUCKER, JOSHUA JOEL",17,10102.93
24844716,"WAKEFIELD, MARGIE",2231,782956.85
24844717,"MARSELUS, REGINALD (REGGIE)",3,2090
24844719,"SMITH, D J",7,6569.07
24844720,"TAYLOR, CHAD",191,219379
24844722,"WOLF, MILTON",1200,1279219.18
24844723,"ZAHNTER, ALVIN E",0,0
24844918,"HAGEDORN, JIM",747,565577.94
24844922,"OVERBY, PAULA",26,10556.64
24844923,"ROBERTS, MICHAEL J",18,7322.33
24844926,"WAHLGREN, SHARNA",44,84360
24844927,"BAUER, LEE",0,0
24844928,"DAGGETT, DOUG",62,41564
24844930,"DENNEY, JOHN",26,6532.55
24844931,"PERSKE, JOE",251,210562.2
24844936,"SANDMAN, RAY SKIP",0,0
24844938,"BOOKS, TOM",0,0
24844941,"HENNINGSGARD, SANDRA",0,0
24844942,"JOHNSON, HEATHER",0,0
24844946,"TERRELL, KEVIN",22,12185.97
24849837,"WILDMAN, ANDREW JAYE",0,0
24890773,"HOOK, THOMAS F",0,0
25004578,"PICERNO, CHARLES",0,0
25004579,"REIS, RHUE R",34,15045
25004581,"FECTEAU, MATTHEW J",0,0
25004582,"LYNCH, CORMICK BRENDAN",31,17515
25004583,"TRAN, STANFORD",14,9723
25004666,"SCHWARTZ, SHELDON",47,475576.58
25004668,"DEVINE, JOHN PATRICK",1,40
25004669,"GUTTA, JOHN J",0,0
25004670,"MOULTON, SETH W",7408,8829892.41
25004673,"ALLIEGRO, MARK C",810,357598.44
25004675,"COGLIANO JR, VINCENT A",12,13963
25004676,"EHRHARD WOFFORD, ROSEANN L",59,21162
25004677,"SHORES, DANIEL L",176,61165.64
25004777,"GRAHAM, GWEN",5780,3735625.31
25004779,"COX, DAVID",33,20336
25004780,"NEUMAN, WES",25,15575.75
25004781,"RUIZ, NICK",53,18854.78
25004782,"MCKENNA, MICHAEL",43,21931.31
25004783,"KOLLER, DAVE",147,127825.78
25004785,"COHN, ALAN M",849,436031.48
25004786,"LAWRENCE, HENRY",42,37534
25004789,"ENRIGHT, JEAN L",129,50439.35
25004791,"MCCLINE, JAMEEL",14,32010
25004798,"LAWSON, HOWARD TERM LIMITS",0,0
25004800,"MOSER-BARTLETT, PAULA",21,15066.63
25004801,"KRULICK, AL",18,14559.26
25004802,"MILAKOVICH, MARKO",11,20849
25004804,"FERNANDEZ, LUIS E",11,18068.15
25004809,"SHOAF, RYMAN",43,32927
25004810,"SMITH, GLO",300,222552.61
25004814,"OEHLRICH, DON",0,0
25004815,"SHIRLEY, KELLY",1,1000
25004817,"BONILLA, JORGE",200,272303.84
25004819,"VIVALDI, PETER",54,35177
25004824,"LARA, BRIAN",37,100129.09
25004825,"WUKOSON, NICK",13,17900
25004827,"BONNER, JAY",31,29642
25004828,"MCGEE, ANDREA LEIGH",161,40640.55
25004829,"SPAIN, PAUL",62,92985.41
25004830,"WAGIE, DAVID",0,0
25004833,"NEREE, DUFIRSTSON JULIO",2,12040
25004834,"MACDOUGALL, ED",68,85218.56
25004835,"MARTINEZ, JOE A",90,103880
25004838,"LEE, LUTHER",1,620.13
25004840,"DUNCAN JR, CHRISTOPHER L",0,0
25004841,"RAY, LEON LEO",0,0
25004842,"FALSTAD, DAVID B",0,0
25004843,"LEVINSON, MICHAEL STEPHEN",0,0
25004844,"NEWMAN, JOE",0,0
25004845,"ROSSANO, TIMOTHY J",0,0
25004847,"SCHAMIS, RAYMOND",0,0
25004848,"WALTERS, ALEJANDRO M",0,0
25005024,"DREIKORN, MICHAEL J",22,15624.2
25005364,"BELOIN, GERARD",0,0
25005366,"DARCY, ROBERT",0,0
25005368,"FARNHAM, MARK W",0,0
25005369,"HEGHMANN, BOB",0,0
25005370,"KELLY, WALTER W",0,0
25005371,"MARTIN, ANDY",0,0
25005373,"SMITH, BOB",710,575821.26
25082427,"VALDES, ALINA",44,37103.9
25085297,"GARCIA, RAUL",10,8700
25085299,"BIGLAY, MIKE",0,0
25085301,"PORTER, RONALD L",0,0
25085302,"YOUSUF, SAM",0,0
25085303,"SIGANPORIA, KARL",0,0
25085304,"RAB, AEJAZ (RAJI)",52,137001
25085305,"MILONOPOULOS, THEO",0,0
25085306,"SMITH, JONATHAN TURNER",18,15065
25085309,"HARVEY, FLOYD",0,0
25085310,"COOK, BRANDON M",0,0
25085312,"BROGAN, GEORGE",0,0
25085313,"MOORE, JOHNNY",0,0
25085314,"GRIFFES, ERNEST",1,455.03
25090976,"HOOE, JOSEPH DAVID",7,5320.35
25094053,"THERRIEN, DAVID",0,0
25657141,"HAMPTON, ADRIEL",77,30094.58
25673898,"VAKIL, TEJAS",54,78972.46
25744168,"TENG, CHIA-CHI",53,542438.63
25758608,"RENTAS, WANDA",22,17795
25760959,"ADAMS, TOM",53,37251.34
25760962,"GEDDINGS III, HAROLD",0,0
25760964,"MCLAUGHLIN, CURTIS E",0,0
25760968,"UMBAUGH, KEVIN R",0,0
25761128,"HOPKINS-CAVANAGH, LORI",55,39938.13
25761345,"WAHMHOFF, CHRIS",0,0
25761347,"WELCH II, RONALD",0,0
25761348,"DUNCAN, TONYA",0,0
25761349,"WHITE, WILL TYLER",0,0
25761350,"JONES, HAROLD H",0,0
25761351,"LAWRENCE, JOHN M",0,0
25761352,"STRAWCUTTER, RICK",0,0
25761353,"SWARTOUT, DAVID",7,3150
25761356,"WALKOWICZ, GARY",0,0
25761358,"JOHNSON, SAM",0,0
25761359,"BOYLE, STEPHEN",0,0
25761361,"WOOD, JEFF",0,0
25817658,"BUTZIER, DOUGLAS",0,0
25818638,"LEWIS, JOEL",21,6788.26
26157716,"FRITZ, DENNIS L",0,0
26158006,"CLARKE, JONATHAN C",0,0
26180882,"GRAYSON, DERRICK",0,0
26247585,"TROIANO, NICHOLAS",266,167214.95
26247623,"CLYDE, WILLIAM C",0,0
26260422,"POSTMA, JIM",0,0
26394974,"BARATELLI, JOSEPH",0,0
26395189,"OLABISI, BAYODE",0,0
26395615,"LETTON, DONALD E",0,0
26395617,"TOMASZEWSKI, SCOT JOHN",1,4992.77
26395621,"SPANO, ALEXANDER H",0,0
26395623,"NEUMAN, SCOTT",0,0
26395625,"GOIKHMAN, DORIT",0,0
26395626,"GAWRON, JAMES",0,0
26395627,"THORNE, ROBERT",0,0
26395628,"MONTILLA, NESTOR",4,2178
26395629,"ANGEL, DARK",0,0
26395630,"FRANKLIN, GWENDOLYN A",0,0
26395631,"CANNON, ALLEN J",0,0
26395810,"DUGAS, LEE A",0,0
26395812,"SANFORD, JEFFRY (JEFF)",0,0
26395817,"DAVENPORT, SAMUEL",0,0
26395818,"BROOKS, DAVID",26,13717.26
26395823,"SAUCIER, CHARLES",0,0
26395824,"ABRAHAM, RALPH LEE",1313,1403747.86
26395825,"DASHER, ZACH",523,746209.52
26395828,"TARPLEY, ED",53,48529
26395829,"EDWARDS, EDWIN",364,427533.15
26395832,"CRAIG JR, RUFUS HOLT",17,7020
26395833,"BELL, ROBERT LAMAR (BOB)",45,7509.81
26395835,"CLARK, NORMAN (NORM)",0,0
26395838,"GRAVES, GARRET",5442,3943466.89
26395839,"MCCULLOCH, CRAIG",88,79745
26395840,"THOMAS, TREY",447,460872.34
26395841,"ABLES, WAYNE",2,12625.19
26395844,"SENEGAL, VALLIAN",0,0
26395845,"WAYMIRE JR, WILLIAM P",0,0
26395846,"MCMORRIS, BRANNON LEE",17,1540
26395847,"CLEMENTS, THOMAS",0,0
26422885,"MOSHER, NORMAN G (NORM)",180,107347.6
26422886,"FAUSZ, ELLIOT G",56,34815.5
26422887,"BROWN, BO C",0,0
26434380,"WATSON, TODD F",38,-73051.42
26471960,"GAUGHAN, W LAWRENCE",132,86875
26471961,"JONES, PAUL F",7,2310
26471962,"HAMMER, WILLIAM M",0,0
26471963,"HILDEBRANDT, ELAINE B",0,0
26471964,"TRAMMELL, JOHN K (JACK)",790,529029.05
26471965,"CARR JR, JAMES A",21,7023.04
26471967,"EDMOND, MICAH K",155,117907
26471968,"CARSON, JEFFERY S",30,23936.51
26471969,"BLAIS III, GERARD C (GERRY)",0,0
26471970,"BECK, GWENDOLYN J",20,28400
26472322,"CARR JR, WILLIAM R",0,0
26472875,"EICKHOLT, BRAD A",0,0
26472877,"HARROLD, MARC M",18,6597
26509989,"DOHERTY, GRANT",37,13569.37
26542740,"MILLS JR, MICHAEL PAUL (CHIP)",92,180800
26555159,"VAN HOUTEN, TRACY",122,92515.97
26579514,"BOSSI, JILL",67,15390
26622151,"MCKINLEY, DOUG",0,0
26703538,"CARPENTER, SAM",24,54449.5
26751868,"STEWART, RICK",0,0
26751869,"QUAST, BOB",0,0
26751872,"HOLDER, BRYAN JACK",0,0
26761354,"HENNAGER, JIM",0,0
26765033,"ACOSTA, RAUL",0,0
26765034,"HAMMONS, WILLIAM ROBERT (BILL)",0,0
26765035,"SHOGAN, STEVE",98,97601
26765036,"WILLOUGHBY",0,0
26765037,"CUNNINGHAM, KATHLEEN ROSEWATER",0,0
26765039,"SHROUD, DANNY E",0,0
26765040,"BLACKBURN, LOGAN",0,0
26765041,"KIRSCHLER, DANIEL",0,0
26765042,"MERO, TRAVIS",0,0
26765045,"LOBAN, JESS",0,0
26765047,"SWING, GARY",0,0
26765081,"HOFFMAN, CORY",0,0
26765083,"PASTORIUS, DAVID ALLEN",0,0
26765289,"PORAMBO, JOSEPH S",0,0
26765290,"GOTTSHALL, CURT E",8,24318.41
26765744,"NEELY, CHARLES",0,0
26765745,"PERCEFULL, JANIS K",15,11505
26770179,"HAMPTON, TERRY",10,6796.75
26770183,"MEYER, RANDALL",0,0
26770189,"SWAFFORD, AMANDA C",38,21230.07
26770196,"MILLER, ERIC",0,0
26770199,"MAYO, CHRIS",0,0
26776157,"PATTERSON, DAVID M",0,0
26776328,"MAGGARD, MIKE",0,0
26776336,"RANSDELL, ROBERT EDWARD",0,0
26780522,"PUCCETTI, GREGORY PETER",9,8629.73
26780774,"TAHIRO, MOHAMMED",0,0
26780775,"VANCE, DONALD L",0,0
26780823,"BRAY, MARK",49,24263.1
26780831,"LESTER, MARK",199,137703.69
26781386,"BURGESS, JEREMY",6,971.82
26781698,"STOCKWELL, CHRISTOPHER J",37,58036
26781707,"TRUDELL, JERRY",0,0
26782870,"STEINHARDT, ALLEN F",0,0
26782871,"DILGER, MICHAEL J",0,0
26782883,"MONTCHALIN, MITCHELL L",0,0
26782887,"DURBIN, SHARON L",0,0
26782889,"LANGAN, JEFFREY J",0,0
26782891,"WALKER, DAVID",0,0
26782895,"CHESTER, DAVID L",0,0
26782898,"SOUZA, DANIEL K",0,0
26783206,"JONES, DAVID HAROLD",0,0
26783207,"RABEL, EDWARD LAWRENCE",22,13533.29
26783209,"BUCKLEY, JOHN SMALLPAGE",22,13724
26783423,"VEASAW, JAMES B",0,0
26783425,"BLAIR, PAUL",0,0
26783428,"FOWLER, GERALD",0,0
26783430,"JOHNSON, JOHNNY",0,0
26783431,"KELSEY, BILL",0,0
26783432,"LANGE, RYAN T",0,0
26783433,"COLLIVER, ED",0,0
26783434,"PIVODA, EMILY",0,0
26783439,"HAMILTON, SHAWN MICHAEL",0,0
26783440,"ALESSI, REMINGTON",0,0
26783441,"DUNCAN, VINCE",0,0
26783444,"SHIELDS, RYAN",0,0
26783446,"LAPHAM, ROB",0,0
26783447,"CORVALAN, RUBEN",0,0
26783448,"KOLLS, MIKE",0,0
26783449,"BETZ, JOHN",0,0
26783451,"SIMONSON, ROXANNE",0,0
26783452,"AIKENS, WILLIAM",0,0
26783456,"WILLIAMS, ERIC LEMONTE",0,0
26783458,"RANKIN, ED",0,0
26783459,"REEVES, JASON",0,0
26783460,"ROWLEY, RYAN",0,0
26783462,"SWIFT, KAT",0,0
26783463,"VEACH, RODNEY",0,0
26783464,"RIDLEY JR, HAL J",0,0
26783553,"LYONS, CHRISTOPHER A",0,0
26783554,"STUBENROD, DERIL V",0,0
26783556,"STEPHENS, BARRY D",0,0
26783558,"RAMIREZ, SAMPSON U",0,0
26783560,"SANCHEZ, FEDERICO",0,0
26783564,"ESQUIVEL, SAMUEL",0,0
26783671,"DUNN, GARY",0,0
26783681,"ORTEGA, GUSTAVO",0,0
26783682,"RIKE, CHRIS",0,0
26783685,"THOMPSON, LEE",0,0
26784520,"PADDOCK, REBECCA",0,0
26784521,"SANCHEZ, EMILY (SPICYBROWN)",0,0
26847463,"LOPEZ, ADAM",16,13633.02
27540080,"PAAD, PAUL O",0,0
27742780,"CARO, SUE",6,4521
27768209,"CLEMMONS, CHRISTOPHER",0,0
27784208,"SHKRELI, SUZANNA",796,778089.05
28063203,"BATTS, JASON",255,177612.58
28115283,"BUTKOVICH, KEITH",0,0
28170351,"MELUSKEY, ALEXANDER",141,869652.4
28206394,"BRANDON, MARCUS",0,0
28206433,"MINOR, FRANK W",0,0
28206434,"GUSTAFSON, CLAIRE H",0,0
28206444,"BERMAN, MIKE",0,0
28608253,"SHEPHERD, DOUG",146,262555.04
28631566,"SUOZZI, THOMAS R (TOM)",2047,2392183.44
28640313,"STELLA, DOMINICK J",23,188751.5
29049155,"CRABTREE, VALLERI",238,66009.61
29172327,"BLATCHFORD, EDGAR",0,0
29258695,"BRUTUS, OTTO PATRICK",14,42466
29268675,"JONES, STARNER",44,528638.39
29268676,"KELLY, TRENT",923,1093001.91
29268678,"PIRKLE, GREG",322,487234.76
29268680,"SPARKS, DANIEL",25,27100.28
29268684,"ZINN JR, WALTER HOWARD",27,35614.28
31684967,"CARDENAS, ANGEL",9,4105.06
31719494,"PLASTER, MARK LEROY",475,500504.6
31719497,"ROBERTSON, TERRY",28,2580.89
31719500,"LAW, PHILIP JOSEPH",106,146518.32
32039952,"RIENTS, DONALD RAY",27,7052.98
32039953,"FLYNN, MICHAEL J",132,172448.35
32039954,"MILLER, ROBIN",0,0
32082221,"NELSON, TOM",3210,1807496.69
32137234,"CHANE, JONATHAN",858,659027.77
32141809,"CRAIG, ANGIE",5561,4023464.24
32154429,"GILES, DAVID VICTOR (DAVE)",202,271072.74
32156437,"STARRETT, GRANT",682,1582746.95
32158673,"CASTILLO, CHRISTOPHER",10,8840
32158682,"MAST, BRIAN",3578,2982562.53
32158683,"BACON, DONALD J",1864,1608135.05
32158686,"CURRAN, PATRICIA MARGARET",332,86516.05
32158738,"NANCE, KATHRYN",115,79701.01
32184404,"BROWN, ANTHONY G",1637,1367069
32245308,"LANE, JAMES C",27,14241
32374041,"CUTNO, KENNETH",0,0
32374106,"SWIDER, JOSEPH (JOE)",0,0
32637502,"HARTMANN, CHRISTINA M",2368,1180474.89
33009351,"MARCUS, JEREMY",0,0
33088527,"PHILLIPSON, LORNA",171,250533.65
33559943,"MATTA, WILLIAM",59,38642.9
33578597,"WALZ, JIM",35,19939.33
33600591,"GAONA, RODOLFO RUDY",0,0
33660654,"CRUM, DOUGLAS E",0,0
34335154,"LINDNER, PETER",4,6600
34373272,"WEAVER, PAUL B",0,0
34655947,"KERSTING, TOPHER",0,0
35769745,"BURKE, WILLIAM",11,47391
35950258,"ALBARRAN, CHARLENE M",257,586812.84
35967600,"SCHOTT, LYNN",58,80313.5
35971257,"GRAYSON, DENA",613,948764.46
35972946,"SPALDING, CARLA",40,26071.18
35972961,"MATORY, LIZ",50,41157
35972964,"ATKINSON, JACQUIE",251,167707.97
35972966,"THOMAS, MARY",1183,1107471.31
35973008,"PERRY, MARY",36,29704.87
35973020,"NIKPOUR, NOELLE",204,183327
35973024,"VINCE, LOU",199,93555.15
35991726,"HEANEY, ANDREW",1323,1881633.03
35994704,"HILL, RANDAL",134,126616.33
35995431,"SALAS, JAVIER",87,46202
36630154,"HERNANDEZ, TERESA",137,158535.14
36913430,"WELLS, TOM",6,7916
37006237,"GOURON, MAX",12,38900
37039917,"RUTHERFORD, JOHN",578,834630.38
37090206,"SCOZZAFAVA, DEDE",331,377357.33
37090208,"MURPHY, SCOTT",2272,3097444.09
37090226,"FARLEY, FRANCES E",0,0
37090227,"DAVIDOVAC, GORAN",0,0
37090229,"FRITCHEY, JOHN",776,736253.25
37090231,"FORYS, VICTOR",1010,182310.01
37090232,"OCONNOR, PATRICK",382,369600.91
37090234,"GEOGHEGAN, TOM",298,239669.39
37090236,"BRYAR, PAUL",482,398813.39
37090237,"DONATELLI, JAN",116,83453.27
37090238,"ANNUNZIO, FRANK",0,0
37090239,"CAPPARELLI, CARY",63,24510
37090240,"MONTEAGUDO, CARLOS",96,30411
37090241,"HANSON, TOM",0,0
37090242,"ANDERSON, DAVID",0,0
37090243,"BEDELL, GREGORY",0,0
37090244,"KAY, DANIEL",0,0
37090245,"STEWART, JON",0,0
37090246,"GORDILS, DEB",0,0
37090247,"FREDRICKSON, MARK",0,0
37090248,"AUGUSTSON, ALAN",0,0
37090249,"RIBEIRO, SIMON",0,0
37090251,"CHU, BETTY",33,187314
37090253,"CEDILLO, GIL",1023,933928.48
37090254,"PLEITEZ, EMANUEL",709,281499.76
37090255,"ALONSO, FRANCISCO",7,43774.79
37090256,"LYSENKO, STEFAN",0,0
37090257,"AGRELLA, CHRISTOPHER M",0,0
37090258,"MOSTERT, NICK JUAN",0,0
37090259,"DURAN, BENITA",0,0
37090260,"NADAL, RAFAEL F",0,0
37090261,"TRUAX, DAVID A",33,11113
37090262,"SCARBOROUGH, LARRY DEAN",0,0
37090263,"GARCIA, ELEANOR",0,0
37090264,"BUCHANAN, JOAN",149,1232455.66
37090265,"BUNCH, CHRIS",39,15787.5
37090266,"WOODS, ANTHONY",409,301824.48
37090270,"DESAULNIER, MARK",623,522934.71
37090272,"PETERSON, DAVID",0,0
37090274,"TOTH, JOHN",9,10765
37090275,"MCLLROY, MARY C",0,0
37090276,"LOOS, MARK",2,270
37090277,"ATTWOOD, TIFFANY RENE ESTRELLA",0,0
37090729,"GRABER, BEN",44,56254
37090732,"PRICE, CURT",21,74876.78
37090737,"AGORIS, DEMO",0,0
37090743,"CASE, ED",0,0
37090745,"STRODE, KALAELOA",0,0
37090746,"BREWER, JIM",0,0
37090747,"LEE, PHILMUND (PHIL)",0,0
37090748,"COLLINS, CHARLES (GOOGIE)",0,0
37090750,"BROWNE, VINNY",0,0
37090751,"TATAII, STEVE",0,0
37090754,"MOSELEY, KARL F",0,0
37090756,"HAWKINS, LEE",0,0
37090757,"TARVIN, STEVE",0,0
37090759,"FREEMAN, MIKE",74,33820.5
37090760,"STEPHENS, BILL",140,109907.99
37090762,"MOON, EUGENE",6,7578
37348752,"TEDISCO, JIM",1147,1447037.13
37348840,"KENNEDY, JOSEPH",88,38915.8
37884940,"GIROUX, DANIEL B",294,258336.25
37917055,"WINTEREGG, J D",122,86877.44
37917056,"HAEMMERLE, ERICK J",0,0
37917058,"WHITE, KEVIN F",14,20000
37917059,"KING, TERRI",0,0
37917060,"ROBBINS, JOHN W",0,0
37917061,"MEER, EDWARD R",0,0
37917063,"GEORGE, SCOTT",12,6615
37917065,"MATVEY, JOSEPH",1,2583.94
37917066,"WOOLEY, GEORGE S",0,0
37917067,"FOISTER, COREY",0,0
37917072,"DAVIDSON, WARREN",2320,970166.5
37917074,"SMITH, MICHAEL",0,0
37969905,"CULLER, ANTHONY",0,0
37969907,"WINSTON, SIMON",42,92224.57
37969908,"BRYAN, PAT",15,10357.99
37969909,"BELL, ADAM P",0,0
37969910,"CORNETTE, DAVID",0,0
37969911,"FILAK, MICHAEL A",20,18662.54
37969912,"SLAVENS, JOHN CALVIN",429,73918.58
37969913,"THURGOOD, KEITH L",12,5560.1
37969914,"HALL, RAY",0,0
37969916,"BAKER, COLLIN",0,0
37969917,"FOWLER, STEVEN",13,10025.64
37969918,"ROSEMAN, JEFFREY LEE (JEFF)",10,11582.79
37969919,"WOOLRIDGE, RUBY FAYE",22,35032.82
37969921,"ESPINOZA, MARIA",82,116332.18
37969922,"LLOYD, JAMES",123,182520.83
37969923,"DEAN, ANDRE",21,14170.39
37969925,"TOTH, STEVE",106,168288.4
37969927,"MARTIN, JEFF",0,0
37969929,"GALLAHER, SCOT B",7,10515
37969932,"BRADSHAW, BILL",2,525
37969934,"CASEY, KEITH",0,0
37969935,"COLE, MICHAEL",14,20236
37969937,"ELIZONDO, DOLLY",212,334663.63
37969939,"PALACIOS JR, JUAN (SONNY)",146,474635.98
37969940,"QUINTANILLA, JOEL",14,20363.41
37969941,"RAMEREZ, RUBEN",3,1130
37969942,"SALINAS, XAVIER",80,94280.19
37969943,"SWEETEN, RANCE G (RANDY)",111,97896.57
37969944,"VILLARREAL, RUBEN O",148,75315.48
37969945,"WESTLEY, TIM",134,-2422.18
37969946,"MENDOZA, BEN",0,0
37969948,"SIMS, KALEB",49,27422
37969949,"BARTLEY, LORI",46,35410.65
37969950,"FISHER, SHARON JOY",0,0
37969951,"GONZALES, REGGIE",63,20175
37969952,"PATE, AVA",15,4954.13
37969953,"ARRINGTON, JODEY",1590,1583361.25
37969954,"CORLEY, JASON",5,3550
37969955,"GARRETT, GREG",53,65987.33
37969956,"KEY, JOHN C",0,0
37969958,"PARRISH, DON",14,18046.63
37969960,"STARR, MICHAEL BOB",237,267597.66
37969961,"WARREN, DERENDA",0,0
37969962,"MURPHY, JOHN",17,6970
37969963,"PHELPS, TODD",15,27159.09
37969964,"WAKELY, TOM",52,52347.28
37969965,"HASSAN, AR",0,0
37969968,"KEENEN, LEE",0,0
37969969,"PETERSON, WILLIAM(HART)",0,0
37969971,"THOMAS, KATHI",124,66265.24
37969973,"BEEBE, MICAH",0,0
37969975,"MAUCK, ERIC",0,0
37969976,"BARRERA, RAUL (ROY)",31,20404.52
37969977,"DEEB, GREGORY PATRICK (GREGG)",140,196605.72
37969978,"FARENTHOLD, BLAKE",927,1100637.68
37969979,"MADRIGAL, RAY",0,0
37969980,"RAASCH, WAYNE",0,0
37969981,"CUELLAR, HENRY",1299,1668541.17
37969982,"HARDIN, ZEFFEN",0,0
37969984,"GARCIA, ADRIAN",350,379898.62
37969985,"GARCIA, DOMINIQUE M",3,6001
37969986,"GARZA, JULIO",0,0
37969987,"SCHAFRANEK, ROBERT",0,0
37969990,"VANCE, BRANDON J",0,0
37969992,"CLARK, MIKE",67,27317.41
37969993,"SWEENEY, MIKE",13,13911.64
37969994,"BROWN, PAUL",101,100345.5
37969995,"RAMSLAND, RUSS",271,292805.51
37969996,"ROUGHNEEN, CHERIE MYINT",4,4637.82
37969997,"CHADWICK, BRUCE",15,11216.06
37969998,"MITCHELL, M MARK",38,51201.67
37970001,"GONZALEZ JR, REY",55,109079.63
37970002,"VADEN, WILLIAM (WILLIE)",0,0
37970036,"CRUMPTON, RON",142,33443.3
37970038,"NANA, CHARLES",0,0
37970039,"MATHIS, NATHAN",0,0
37970041,"BOYD JR, WILL",81,61291.93
37970042,"PUTMAN, DAVID J",32,84645
37970275,"BOWMAN, MARCUS",6,3154
37970276,"MARTIN, JOHN",4,5744.38
37970277,"MCCONNELL, JONATHAN",543,632387.18
37970278,"MCGILL, SHADRACK",0,0
37970283,"GERRITSON, BECKY",385,211574.31
37970285,"DICHIARA, LARRY E",29,63891.68
37970287,"NORRIS, PHIL",2,3605
37970498,"YOUNG, MICHELLE",204,286460.87
37970500,"HURLEY, RUSS",0,0
37970504,"LEWIS, JIM",0,0
37970507,"DENNERLL JR, NORBERT G",0,0
37970509,"JOHNSON, DANIEL",0,0
37970511,"NEU JR, JAMES",0,0
37970512,"RICH, ROY",29,7728.65
37970515,"LARSON, DONALD PHILIP",40,31384.39
37970516,"LIESKE, JOEL",0,0
37970520,"GOLDSTEIN, BEVERLY",115,22043.99
37970521,"ALBERTSON, ED",78,29062.39
37970523,"MANCHIK, JOE",0,0
37970525,"MORCKEL, RICHARD A",0,0
37970532,"MUNDY, KEITH",13,13080.55
37970534,"PRATHER, KELLI",1,150.5
37970538,"ECKHART, DON ELIJAH",0,0
37970539,"DEMARE, JOSEPH R",0,0
37971472,"WEST, MARK",0,0
37971474,"OLREE, BROCK",27,17995.38
37971480,"LAFRANCE, NATHAN",0,0
37971482,"HICKS, KERRY",0,0
37971486,"GILBERT, FRANK",30,8157.92
37971487,"ELDRIDGE JR, CONNER E",1844,1561838.4
38107989,"ROMERO, MICHAEL H",105,68077.24
38107990,"LUCERO, MICHAEL GLENN",14,9614
38257386,"BARNEY, SEAN",1254,1324572.6
38287915,"SANCHEZ, CARLOS J",8,26124
38300304,"HOLLINGSWORTH, TREY",270,3556123.85
38300312,"DEL VECCHIO, KENNETH",41,64506.68
38300314,"HARDIN, CHRISTOPHER WESLEY",68,29340.15
38300323,"REED, WENDY",81,35034.75
38300326,"JACKSON, JARRIN DALE",177,168329.61
38300331,"WILLIS, COLM",326,238031.87
38300332,"GITSHAM, DENISE",1655,1387692.03
38300361,"PEREZ, FRANK",15,69290
38300368,"TEIJEIRO, ANNETTE",74,150769.76
38377929,"SBAIH, JESSE",247,238181.88
38413016,"MCFARLANE, RICHARD",4,541.03
38417432,"JOHNSON COOK, SUZAN",648,250558.48
38420396,"WILLIAMS, STEVEN (STEVE)",417,319095
38420440,"BLUNT ROCHESTER, LISA",1469,1421651.45
38420672,"PERKINS, RANDY",352,10838957.63
38443117,"MCDEVITT, DAVID",75,33052.85
38444974,"MARTER, JAMES T",57,47662.76
38444975,"BROOKINS JR, HOWARD",267,202368.61
38444977,"DEUSER, AUGUST (ONEILL)",5,6420
38444979,"MORROW, JOHN F",0,0
38444980,"MYRICKES, DORIAN CL",2,3200
38444983,"GRIMSLEY, WARREN (GRIZZ)",6,1586.7
38444985,"SHERMAN, ROB",0,0
38444987,"DAY, THOMAS",110,62346.3
38444988,"BULLWINKEL, DEBORAH M",137,84050
38444989,"DICIANNI, PETER (PETE)",436,275693.56
38444990,"KRISHNAMOORTHI, RAJA",4641,3571398.21
38444991,"LASONDE, JOAN (MCCARTHY)",232,198304.6
38444994,"WHITE, HERMAN B",52,76295
38444995,"BARICEVIC, CHARLES CJ",1442,973208.66
38444997,"FOLKNER, SADONA M",0,0
38444998,"VANDERSAND, ETHAN",10,19873.62
38444999,"WICKLUND, MARK D",25,22654.99
38445001,"MAGGITT, JESSE",0,0
38445003,"BOCCAROSSA, JACK",0,0
38445005,"HARLAN, PATRICK",8,11284.05
38445312,"GRIFFIN, KEVIN DAY",32,82574.52
38445332,"HAUGH, SEAN NEWTON",4,2089
38445347,"HOLMQUIST, LARRY HOWARD",20,8935
38445358,"HURST, DAVID ALLAN",0,0
38445480,"REY, CHRISTIA VIRDELLE (CHRIS)",78,47374.04
38445544,"THOMPSON, DAVID W",0,0
38445583,"WRIGHT, PAUL MICHAEL",0,0
38525842,"HILL, BARON",1776,1332082.1
38525850,"CAMPBELL, MIKE",0,0
38525853,"HALL, ROBERT",10,7845.81
38525857,"HOWELL, KEVIN",0,0
38525858,"JOHNSON JR, CHARLES CHUCK",0,0
38525859,"MACKENZIE, STEPHEN M",54,95095.96
38525861,"MINIEAR, JD",5,3759.6
38525862,"MOSS, RICHARD",54,60955
38525866,"SMITH, JEFF",0,0
38525871,"BASHAM, DANNY",0,0
38525872,"BROWN, WILLIE (FAITHFUL, TRUE)",0,0
38525875,"COLEMAN, LYNN C",950,655682.24
38525878,"DEMAREE, ANGELA",276,187686.48
38525879,"DRAKE, RON",5,3150
38525882,"KERN, BOB",0,0
38525884,"NIGHTENHELSER, TODD",11,2344.18
38525885,"ORENTLICHER, DAVID",536,196727.65
38525886,"PEAVLER, BRUCE W",0,0
38525889,"SCHRADER, TOMMY A",0,0
38525890,"SPELBRING, RALPH",0,0
38525891,"THOMAS, BILL",0,0
38541289,"KEITH, PAM",353,212185.22
38601869,"WERNER, JOE",0,0
38601870,"JACKSON, SEAN M",5,4923.92
