"Candidate","General_Party","Election_Year","Specific_Party","State","Amount"
"SCOTT, TIM","Republican",2016,"REPUBLICAN","IA",18200
"SCOTT, TIM","Republican",2016,"REPUBLICAN","ID",1500
"SCOTT, TIM","Republican",2016,"REPUBLICAN","IL",262350
"SCOTT, TIM","Republican",2016,"REPUBLICAN","IN",48200
"SCOTT, TIM","Republican",2016,"REPUBLICAN","KS",30700
"SCOTT, TIM","Republican",2016,"REPUBLICAN","KY",13750
"SCOTT, TIM","Republican",2016,"REPUBLICAN","LA",35500
"SCOTT, TIM","Republican",2016,"REPUBLICAN","MA",74574.4
"SCOTT, TIM","Republican",2016,"REPUBLICAN","MD",77950
"SCOTT, TIM","Republican",2016,"REPUBLICAN","ME",50
"SCOTT, TIM","Republican",2016,"REPUBLICAN","MI",105250
"SCOTT, TIM","Republican",2016,"REPUBLICAN","MN",89700
"SCOTT, TIM","Republican",2016,"REPUBLICAN","MO",141100
"SCOTT, TIM","Republican",2016,"REPUBLICAN","MS",3750
"SCOTT, TIM","Republican",2016,"REPUBLICAN","MT",1000
"SCOTT, TIM","Republican",2016,"REPUBLICAN","NC",97767.64
"SCOTT, TIM","Republican",2016,"REPUBLICAN","ND",11000
"SCOTT, TIM","Republican",2016,"REPUBLICAN","NE",1825
"SCOTT, TIM","Republican",2016,"REPUBLICAN","NH",500
"SCOTT, TIM","Republican",2016,"REPUBLICAN","NJ",131560
"SCOTT, TIM","Republican",2016,"REPUBLICAN","NM",600
"SCOTT, TIM","Republican",2016,"REPUBLICAN","NV",53300
"SCOTT, TIM","Republican",2016,"REPUBLICAN","NY",366850
"SCOTT, TIM","Republican",2016,"REPUBLICAN","OH",76200
"SCOTT, TIM","Republican",2016,"REPUBLICAN","OK",13250
"SCOTT, TIM","Republican",2016,"REPUBLICAN","OR",5500
"SCOTT, TIM","Republican",2016,"REPUBLICAN","PA",131725
"SCOTT, TIM","Republican",2016,"REPUBLICAN","RI",2000
"SCOTT, TIM","Republican",2016,"REPUBLICAN","SC",730297.48
"SCOTT, TIM","Republican",2016,"REPUBLICAN","SD",13750
"SCOTT, TIM","Republican",2016,"REPUBLICAN","TN",115018.45
"SCOTT, TIM","Republican",2016,"REPUBLICAN","TX",357855.7
"SCOTT, TIM","Republican",2016,"REPUBLICAN","UT",16200
"SCOTT, TIM","Republican",2016,"REPUBLICAN","VA",506160.4
"SCOTT, TIM","Republican",2016,"REPUBLICAN","VI",250
"SCOTT, TIM","Republican",2016,"REPUBLICAN","VT",5400
"SCOTT, TIM","Republican",2016,"REPUBLICAN","WA",22950
"SCOTT, TIM","Republican",2016,"REPUBLICAN","WI",34400
"SCOTT, TIM","Republican",2016,"REPUBLICAN","WV",1000
"SCOTT, TIM","Republican",2016,"REPUBLICAN","WY",10700
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","",12997
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","AK",8000
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","AL",562372
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","AR",9000
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","AZ",8000
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","CA",70950
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","CO",3000
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","CT",2000
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","DC",311369
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","DE",1500
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","FL",18500
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","GA",45000
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","IL",26200
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","KS",2000
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","KY",25000
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","LA",4500
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","MA",15000
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","MD",2800
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","MI",4500
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","MN",4000
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","MO",5000
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","MS",7000
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","NC",28000
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","NJ",26100
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","NM",1000
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","NV",7500
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","NY",30150
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","OH",6500
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","OK",9500
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","OR",205
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","PA",14500
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","RI",4500
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","SC",2000
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","SD",500
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","TN",16000
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","TX",57900
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","UT",12000
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","VA",186539
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","WA",4000
"SESSIONS, JEFF","Republican",2014,"REPUBLICAN","WI",3500
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","",1818918.08
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","AA",20
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","AK",3676
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","AL",300
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","AR",11100
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","AZ",10767
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","CA",616190.11
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","CO",30099.6
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","CT",69265.47
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","DC",520130.77
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","DE",41675
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","FL",73934.43
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","GA",13347.55
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","HI",6775
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","IA",10100
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","ID",1000
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","IL",61025.14
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","IN",4447
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","KS",5350
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","KY",5300
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","LA",10750
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","MA",166144.78
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","MD",169414.96
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","ME",4756.01
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","MI",17643.68
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","MN",11631
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","MO",4399.26
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","MP",1000
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","MS",6101
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","MT",5250
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","NC",10815
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","NE",1210
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","NH",7375
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","NJ",215403.86
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","NM",17975.39
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","NV",15250
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","NY",545757.44
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","OH",22472.2
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","OK",3025
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","OR",24328.05
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","PA",8247539.37
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","RI",7850
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","SC",9700
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","SD",500
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","TN",8299.87
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","TX",87919.66
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","UT",9200
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","VA",243543.24
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","VI",2300
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","VT",23390
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","WA",46427.39
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","WI",19252.5
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","WV",409.09
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","WY",4850
"SESTAK JR, JOSEPH A","Democratic",2010,"DEMOCRATIC","ZZ",8044
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","",676208.61
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","AE",245
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","AK",25
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","AL",153
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","AR",365
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","AZ",-7896
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","CA",249032.22
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","CO",7387
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","CT",34237
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","DC",90958.84
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","DE",5031.95
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","FL",45424
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","GA",8210
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","HI",1541
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","IA",1840
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","IL",31928.84
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","IN",1282
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","KS",275
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","KY",4180
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","LA",1721
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","MA",96383
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","MD",50687.95
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","ME",6180
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","MI",5784
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","MN",11023
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","MO",1583
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","MP",600
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","MS",750
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","MT",-2280
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","NC",5828
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","ND",100
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","NE",1100
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","NH",2310.84
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","NJ",77130.95
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","NM",7400
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","NV",2755
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","NY",333103.27
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","OH",8888
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","OK",1200
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","OR",6543.5
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","PA",2412706.02
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","RI",3080
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","SC",6015
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","SD",30
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","TN",4020
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","TX",25715
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","UT",8620
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","VA",89677.41
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","VI",3000
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","VT",2920
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","WA",26667.5
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","WI",3885
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","WV",635
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","WY",622.5
"SESTAK JR, JOSEPH A","Democratic",2016,"DEMOCRATIC","ZZ",200
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","",3656464.59
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","AA",70
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","AE",1410
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","AK",8909.16
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","AL",30346.75
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","AR",21450
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","AZ",37794.93
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","CA",1359035.22
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","CO",136914.62
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","CT",174433.57
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","DC",2028421.35
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","DE",24825
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","FL",356692.72
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","GA",75470.54
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","HI",18106.48
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","IA",29413.67
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","ID",3965
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","IL",420195.04
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","IN",33574.35
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","KS",25894.5
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","KY",6894
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","LA",31834.43
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","MA",1574393.18
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","MD",446333.51
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","ME",92315.03
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","MI",110529.64
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","MN",74884.77
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","MO",58931.88
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","MS",5191.21
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","MT",16070.75
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","NC",56070.5
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","ND",4040.77
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","NE",4083.41
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","NH",1819478.21
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","NJ",221693.45
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","NM",41425.36
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","NV",25044.27
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","NY",1125113.25
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","OH",73844.28
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","OK",22095
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","OR",54854.98
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","PA",242597.29
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","RI",84542.18
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","SC",52629
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","SD",9395
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","TN",30424.56
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","TX",271954.95
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","US",850
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","UT",14475
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","VA",452408.49
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","VI",1100
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","VT",85375.5
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","WA",259367.64
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","WI",64148.36
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","WV",5058.87
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","WY",12722.63
"SHAHEEN, JEANNE","Democratic",2014,"DEMOCRATIC","ZZ",753
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","",419832
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","AK",700
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","AL",13926
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","AR",2000
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","AZ",6150
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","CA",74300
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","CO",10800
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","CT",3100
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","DC",40000
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","FL",71650
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","GA",19145.14
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","HI",400
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","ID",250
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","IL",25950
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","IN",4550
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","KS",13200
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","KY",500
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","LA",2500
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","MA",1200
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","MD",6050
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","MI",6600
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","MN",3605
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","MO",18096
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","MS",1398
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","MT",610
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","NC",4200
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","NH",150
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","NJ",2750
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","NM",2333
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","NV",19800
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","NY",11050
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","OH",10300
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","OK",824280.24
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","OR",1500
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","PA",3100
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","RI",1000
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","SC",2250
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","TN",10850
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","TX",88935
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","UT",750
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","VA",48840
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","VT",2600
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","WA",3175
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","WI",2850
"SHANNON, TAHROHON WAYNE","Republican",2014,"REPUBLICAN","WY",2600
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","",162634
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","AZ",2550
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","CA",26750
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","CO",8703
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","CT",1090119.27
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","DC",40948
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","DE",2000
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","FL",55575
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","GA",3500
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","IL",10850
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","KY",1000
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","LA",1000
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","MA",2450
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","MD",11250
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","MN",1600
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","MO",3500
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","NC",700
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","NE",1500
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","NH",1350
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","NJ",3600
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","NV",900
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","NY",95075
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","OH",2000
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","OK",3750
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","PA",5100
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","RI",350
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","SC",2000
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","TN",1000
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","TX",3000
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","VA",21750
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","VT",1250
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","WA",1250
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","WI",1000
"SHAYS, CHRISTOPHER","Republican",2012,"REPUBLICAN","WY",8000
"SHELBY, RICHARD CRAIG","Republican",2010,"REPUBLICAN","",17314.47
"SHELBY, RICHARD CRAIG","Republican",2010,"REPUBLICAN","AK",1000
"SHELBY, RICHARD CRAIG","Republican",2010,"REPUBLICAN","AL",2171493
"SHELBY, RICHARD CRAIG","Republican",2010,"REPUBLICAN","AR",12500
"SHELBY, RICHARD CRAIG","Republican",2010,"REPUBLICAN","AZ",22300
"SHELBY, RICHARD CRAIG","Republican",2010,"REPUBLICAN","CA",284100
"SHELBY, RICHARD CRAIG","Republican",2010,"REPUBLICAN","CO",81100
"SHELBY, RICHARD CRAIG","Republican",2010,"REPUBLICAN","CT",198550
"SHELBY, RICHARD CRAIG","Republican",2010,"REPUBLICAN","DC",774649
"SHELBY, RICHARD CRAIG","Republican",2010,"REPUBLICAN","DE",5900
"SHELBY, RICHARD CRAIG","Republican",2010,"REPUBLICAN","FL",111450
"SHELBY, RICHARD CRAIG","Republican",2010,"REPUBLICAN","GA",158150
"SHELBY, RICHARD CRAIG","Republican",2010,"REPUBLICAN","HI",1000
"SHELBY, RICHARD CRAIG","Republican",2010,"REPUBLICAN","IA",3400
"SHELBY, RICHARD CRAIG","Republican",2010,"REPUBLICAN","IL",215838
"SHELBY, RICHARD CRAIG","Republican",2010,"REPUBLICAN","IN",15000
"SHELBY, RICHARD CRAIG","Republican",2010,"REPUBLICAN","KS",39300
"SHELBY, RICHARD CRAIG","Republican",2010,"REPUBLICAN","KY",10400
"SHELBY, RICHARD CRAIG","Republican",2010,"REPUBLICAN","LA",23780
"SHELBY, RICHARD CRAIG","Republican",2010,"REPUBLICAN","MA",59450
